season_year,team_id,team_code,team_name_en,team_name_es,country_en,country_es,player_id,player_name,player_age,player_birth_date,player_country_code,player_birth_country_code,player_gender,player_field_position,player_detailed_field_position,club_id,club_shirt_name,club_jersey_number,defending__recovered_ball,defending__tackles,defending__tackles_won,defending__tackles_lost,defending__clearance_attempted,defending__matches_appearance
1999,52682,MUN,Man Utd,Man Utd,England,Inglaterra,11110,Teddy Sheringham,59.0,1966-04-02,ENG,ENG,MALE,FORWARD,,,Sheringham,8,,,,,,9.0
1999,52973,LAZ,Lazio,Lazio,Italy,Italia,105,Roberto Mancini,60.0,1964-11-27,ITA,,MALE,,,,,,,,,,,9.0
1999,50080,BAR,Barcelona,Barcelona,Spain,España,10214,Abelardo,55.0,1970-04-19,ESP,,MALE,DEFENDER,UNKNOWN,69619,Abelardo Fernández,,,,,,,9.0
1999,50033,SPA,Sparta Praha,Sparta Praha,Czechia,Chequia,8301,Tomáš Poštulka,51.0,1974-02-02,CZE,,MALE,GOALKEEPER,,,Poštulka,1,,,,,,8.0
1999,50033,SPA,Sparta Praha,Sparta Praha,Czechia,Chequia,7938,Zdenek Svoboda,53.0,1972-05-20,CZE,,MALE,,,,,,,,,,,8.0
1999,50051,RMA,Real Madrid,Real Madrid,Spain,España,51640,Geremi,46.0,1978-12-20,CMR,CAM,MALE,MIDFIELDER,,50053,Geremi,14,,,,,,8.0
1999,5451,HER,Hertha,Hertha,Germany,Alemania,4892,Eyjölfur Sverrisson,57.0,1968-08-03,ISL,,MALE,,,,Sverrisson,,,,,,,8.0
1999,50080,BAR,Barcelona,Barcelona,Spain,España,4875,Jari Litmanen,54.0,1971-02-20,FIN,FIN,MALE,FORWARD,,,Litmanen,10,,,,,,8.0
1999,50080,BAR,Barcelona,Barcelona,Spain,España,42872,Carles Puyol,47.0,1978-04-13,ESP,ESP,MALE,DEFENDER,UNKNOWN,,Puyol,5,,,,,,8.0
1999,52973,LAZ,Lazio,Lazio,Italy,Italia,40880,Matias Almeyda,51.0,1973-12-21,ARG,,MALE,,,,,,,,,,,8.0
1999,50033,SPA,Sparta Praha,Sparta Praha,Czechia,Chequia,40200,Martin Hašek,56.0,1969-10-11,CZE,,MALE,,,,,4,,,,,,8.0
1999,52748,MAR,Marseille,Marseille,France,Francia,33494,Ibrahima Bakayoko,48.0,1976-12-31,CIV,,MALE,FORWARD,,,Bakayoko,29,,,,,,8.0
1999,5451,HER,Hertha,Hertha,Germany,Alemania,30749,Sebastian Deisler,45.0,1980-01-05,GER,,MALE,MIDFIELDER,,,Deisler,26,,,,,,8.0
1999,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,27119,Yuriy Dmytrulin,50.0,1975-02-10,UKR,,MALE,DEFENDER,,,Dmytrulin,,,,,,,8.0
1999,52817,FIO,Fiorentina,Fiorentina,Italy,Italia,26066,Daniele Adani,51.0,1974-07-10,ITA,,MALE,DEFENDER,,64107,Adani,14,,,,,,8.0
2000,52268,VAL,Valencia,Valencia,Spain,España,30192,John Carew,46.0,1979-09-05,NOR,,MALE,FORWARD,,,Carew,10,,,,,,17.0
2000,50037,BAY,Bayern München,Bayern München,Germany,Alemania,9182,Oliver Kahn,56.0,1969-06-15,GER,,MALE,,,,,,,,,,,16.0
2000,52268,VAL,Valencia,Valencia,Spain,España,51833,Mauricio Pellegrino,54.0,1971-10-05,ARG,,MALE,DEFENDER,,,Pellegrino,,,,,,,16.0
2000,52268,VAL,Valencia,Valencia,Spain,España,4707,Santiago Cañizares,55.0,1969-12-18,ESP,,MALE,GOALKEEPER,,,Cañizares,1,,,,,,16.0
2000,50037,BAY,Bayern München,Bayern München,Germany,Alemania,14956,Giovane Elber,53.0,1972-07-23,BRA,BRA,MALE,FORWARD,,,Elber,,,,,,,16.0
2000,50037,BAY,Bayern München,Bayern München,Germany,Alemania,14054,Mehmet Scholl,55.0,1970-10-16,GER,GER,MALE,MIDFIELDER,,,Scholl,7,,,,,,16.0
2000,52268,VAL,Valencia,Valencia,Spain,España,12856,Jocelyn Angloma,60.0,1965-08-07,FRA,,MALE,DEFENDER,,,Angloma,,,,,,,16.0
2000,53361,LEE,Leeds,Leeds,England,Inglaterra,24592,Ian Harte,48.0,1977-08-31,IRL,,MALE,DEFENDER,,2601124,Harte,,,,,,,15.0
2000,50037,BAY,Bayern München,Bayern München,Germany,Alemania,16043,Hasan Salihamidžić,48.0,1977-01-01,GER,,MALE,,,,,7,,,,,,15.0
2000,53361,LEE,Leeds,Leeds,England,Inglaterra,14833,Dominic Matteo,51.0,1974-04-28,SCO,,MALE,DEFENDER,,53356,Matteo,21,,,,,,15.0
2000,50037,BAY,Bayern München,Bayern München,Germany,Alemania,14464,Thomas Linke,55.0,1969-12-26,GER,,MALE,DEFENDER,,,Linke,4,,,,,,15.0
2000,50037,BAY,Bayern München,Bayern München,Germany,Alemania,13730,Carsten Jancker,51.0,1974-08-28,GER,,MALE,,,84582,,,,,,,,15.0
2000,50051,RMA,Real Madrid,Real Madrid,Spain,España,48847,Iván Helguera,50.0,1975-03-28,ESP,,MALE,DEFENDER,UNKNOWN,,Iván Helguera,15,,,,,,14.0
2000,52268,VAL,Valencia,Valencia,Spain,España,48379,Rubén Baraja,50.0,1975-07-11,ESP,,MALE,MIDFIELDER,,,Baraja,8,,,,,,14.0
2000,53361,LEE,Leeds,Leeds,England,Inglaterra,43713,Alan Smith,45.0,1980-10-28,ENG,,MALE,FORWARD,,52924,Smith,14,,,,,,14.0
2000,50037,BAY,Bayern München,Bayern München,Germany,Alemania,40745,Willy Sagnol,48.0,1977-03-18,FRA,,MALE,,FULL_BACK,,,2,,,,,,14.0
2000,50051,RMA,Real Madrid,Real Madrid,Spain,España,4065,Luís Figo,53.0,1972-11-04,POR,POR,MALE,MIDFIELDER,,,Figo,7,,,,,,14.0
2000,59044,DEP,Deportivo,Deportivo,Spain,España,38856,Manuel Pablo,49.0,1976-01-25,ESP,,MALE,,UNKNOWN,59044,,2,,,,,,14.0
2000,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,33720,Jardel,52.0,1973-09-18,BRA,,MALE,FORWARD,,,Jardel,,,,,,,14.0
2000,53361,LEE,Leeds,Leeds,England,Inglaterra,32555,Mark Viduka,50.0,1975-10-09,AUS,,MALE,FORWARD,,,Viduka,,,,,,,14.0
2000,52682,MUN,Man Utd,Man Utd,England,Inglaterra,32213,Mikaël Silvestre,48.0,1977-08-09,FRA,FRA,MALE,DEFENDER,,,Silvestre,16,,,,,,14.0
2000,53361,LEE,Leeds,Leeds,England,Inglaterra,27570,Danny Mills,48.0,1977-05-18,ENG,,MALE,DEFENDER,,53361,Mills,,,,,,,14.0
2000,52280,ARS,Arsenal,Arsenal,England,Inglaterra,24363,Nwankwo Kanu,49.0,1976-08-01,NGA,,MALE,FORWARD,,84297,Kanu,27,,,,,,14.0
2000,52280,ARS,Arsenal,Arsenal,England,Inglaterra,24057,Thierry Henry,48.0,1977-08-17,FRA,FRA,MALE,FORWARD,UNKNOWN,,Henry,14,,,,,,14.0
2000,52268,VAL,Valencia,Valencia,Spain,España,23356,Juan Sánchez,53.0,1972-05-15,ESP,,MALE,FORWARD,,,Sánchez,,,,,,,14.0
2000,50051,RMA,Real Madrid,Real Madrid,Spain,España,22485,Claude Makelele,52.0,1973-02-18,FRA,COD,MALE,,DEFENSIVE_MIDFIELDER,,,4,,,,,,14.0
2000,50051,RMA,Real Madrid,Real Madrid,Spain,España,17387,Roberto Carlos,62.0,1963-04-10,BRA,BRA,MALE,,UNKNOWN,,,3,,,,,,14.0
2000,52268,VAL,Valencia,Valencia,Spain,España,15729,Gaizka Mendieta,51.0,1974-03-27,ESP,ESP,MALE,MIDFIELDER,,,Mendieta,,,,,,,14.0
2000,52682,MUN,Man Utd,Man Utd,England,Inglaterra,14675,Gary Neville,50.0,1975-02-18,,,MALE,DEFENDER,UNKNOWN,,G. Neville,2,,,,,,14.0
2000,52682,MUN,Man Utd,Man Utd,England,Inglaterra,8327,Roy Keane,54.0,1971-08-10,IRL,,MALE,MIDFIELDER,UNKNOWN,,Roy Keane,,,,,,,13.0
2000,59044,DEP,Deportivo,Deportivo,Spain,España,5813,José Molina,55.0,1970-08-08,ESP,ESP,MALE,GOALKEEPER,,,Molina,,,,,,,13.0
2000,59044,DEP,Deportivo,Deportivo,Spain,España,5689,Donato,62.0,1962-12-30,ESP,,MALE,DEFENDER,,,Donato,,,,,,,13.0
2000,52268,VAL,Valencia,Valencia,Spain,España,51053,Kily González,51.0,1974-08-04,ARG,,MALE,MIDFIELDER,UNKNOWN,2601232,Kily González,,,,,,,13.0
2000,52268,VAL,Valencia,Valencia,Spain,España,42855,Vicente,44.0,1981-07-16,ESP,,MALE,MIDFIELDER,UNKNOWN,,Vicente,14,,,,,,13.0
2000,52280,ARS,Arsenal,Arsenal,England,Inglaterra,29962,Sylvain Wiltord,51.0,1974-05-10,FRA,,MALE,FORWARD,,,Wiltord,6,,,,,,13.0
2000,53361,LEE,Leeds,Leeds,England,Inglaterra,27089,Lee Bowyer,48.0,1977-01-03,ENG,,MALE,MIDFIELDER,,62301,Bowyer,29,,,,,,13.0
2000,50037,BAY,Bayern München,Bayern München,Germany,Alemania,25647,Samuel Kuffour,49.0,1976-09-03,GHA,,MALE,DEFENDER,,88183,Kuffour,14,,,,,,13.0
2000,53361,LEE,Leeds,Leeds,England,Inglaterra,20813,Olivier Dacourt,51.0,1974-09-25,FRA,,MALE,MIDFIELDER,,,Dacourt,15,,,,,,13.0
2000,52280,ARS,Arsenal,Arsenal,England,Inglaterra,19918,Fredrik Ljungberg,48.0,1977-04-16,SWE,SWE,MALE,,WINGER,,,8,,,,,,13.0
2000,59044,DEP,Deportivo,Deportivo,Spain,España,17630,Nourredine Naybet,55.0,1970-02-10,MAR,,MALE,DEFENDER,,,Naybet,,,,,,,13.0
2000,52268,VAL,Valencia,Valencia,Spain,España,807,Amedeo Carboni,60.0,1965-04-06,ITA,,MALE,DEFENDER,,,Carboni,,,,,,,12.0
2000,50037,BAY,Bayern München,Bayern München,Germany,Alemania,656,Patrik Andersson,54.0,1971-08-18,SWE,SWE,MALE,DEFENDER,,,Patrick Andersson,,,,,,,12.0
2000,52268,VAL,Valencia,Valencia,Spain,España,6410,Miroslav Djukić,59.0,1966-02-19,SRB,,MALE,,,,Djukić,,,,,,,12.0
2000,50051,RMA,Real Madrid,Real Madrid,Spain,España,5678,Fernando Hierro,57.0,1968-03-23,ESP,ESP,MALE,,,,,,,,,,,12.0
2000,59044,DEP,Deportivo,Deportivo,Spain,España,56433,Walter Pandiani,49.0,1976-04-27,URU,,MALE,FORWARD,,54189,Pandiani,7,,,,,,12.0
2000,59044,DEP,Deportivo,Deportivo,Spain,España,51778,Lionel Scaloni,47.0,1978-05-16,ARG,,MALE,DEFENDER,,,Scaloni,5,,,,,,12.0
2000,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,49946,Viktor Bulatov,53.0,1972-01-22,RUS,,MALE,MIDFIELDER,,79963,Bulatov,,,,,,,12.0
2000,50051,RMA,Real Madrid,Real Madrid,Spain,España,48825,Pedro Munitis,50.0,1975-06-19,ESP,,MALE,FORWARD,,64253,Munitis,10,,,,,,12.0
2000,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,4788,Bülent Korkmaz,57.0,1968-11-24,TUR,TUR,MALE,DEFENDER,,,Bülent Korkmaz,,,,,,,12.0
2000,50058,MIL,Milan,Milan,Italy,Italia,428,Paolo Maldini,57.0,1968-06-26,ITA,ITA,MALE,DEFENDER,,,Maldini,3,,,,,,12.0
2000,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,40684,Robson,51.0,1974-09-21,BRA,,MALE,FORWARD,,,Robson,,,,,,,12.0
2000,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,40173,Bart Goor,52.0,1973-04-09,BEL,,MALE,MIDFIELDER,,2604054,Goor,14,,,,,,12.0
2000,5312,LYO,Lyon,Lyon,France,Francia,38882,Grégory Coupet,52.0,1972-12-31,FRA,FRA,MALE,,GOALKEEPER,,,1,,,,,,12.0
2000,59044,DEP,Deportivo,Deportivo,Spain,España,34417,Sánchez Víctor,49.0,1976-02-23,ESP,,MALE,,,,,23,,,,,,12.0
2000,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,33970,Hasan Şaş,49.0,1976-08-01,TUR,,MALE,MIDFIELDER,,,Hasan Şaş,11,,,,,,12.0
2000,59044,DEP,Deportivo,Deportivo,Spain,España,33638,Enrique Romero,54.0,1971-06-23,ESP,,MALE,DEFENDER,,52265,Romero,,,,,,,12.0
2000,50084,PAN,Panathinaikos,Panathinaikos,Greece,Grecia,30965,Angelos Basinas,49.0,1976-01-03,GRE,GRE,MALE,MIDFIELDER,UNKNOWN,2601311,Basinas,14,,,,,,12.0
2000,5312,LYO,Lyon,Lyon,France,Francia,30663,Jérémie Bréchet,46.0,1979-08-14,FRA,,MALE,,,,,5,,,,,,12.0
2000,50037,BAY,Bayern München,Bayern München,Germany,Alemania,30248,Jens Jeremies,51.0,1974-03-05,GER,,MALE,MIDFIELDER,,,Jeremies,,,,,,,12.0
2000,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,28769,Jan Koller,52.0,1973-03-30,CZE,CZE,MALE,FORWARD,UNKNOWN,52930,Koller,89,,,,,,12.0
2000,50051,RMA,Real Madrid,Real Madrid,Spain,España,28359,Guti,49.0,1976-10-31,ESP,,MALE,,UNKNOWN,,,14,,,,,,12.0
2000,52280,ARS,Arsenal,Arsenal,England,Inglaterra,27875,Robert Pirès,52.0,1973-10-29,FRA,FRA,MALE,MIDFIELDER,,,Pirès,7,,,,,,12.0
2000,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,27840,Tomasz Radzinski,51.0,1973-12-14,CAN,,MALE,FORWARD,,,Radzinski,,,,,,,12.0
2000,50051,RMA,Real Madrid,Real Madrid,Spain,España,26583,Raúl González,48.0,1977-06-27,ESP,ESP,MALE,,,,,7,,,,,,12.0
2000,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,26579,Ümit Davala,52.0,1973-07-30,TUR,,MALE,,UNKNOWN,,,,,,,,,12.0
2000,52747,PSG,Paris,Paris,France,Francia,26196,Lionel Letizi,52.0,1973-05-28,FRA,FRA,MALE,,,,,21,,,,,,12.0
2000,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,25584,Aleksandr Filimonov,52.0,1973-10-15,RUS,,MALE,GOALKEEPER,,2606414,Filimonov,,,,,,,12.0
2000,52280,ARS,Arsenal,Arsenal,England,Inglaterra,24729,Patrick Vieira,49.0,1976-06-23,FRA,SEN,MALE,,CENTRAL_MIDFIELDER,,,24,,,,,,12.0
2000,50058,MIL,Milan,Milan,Italy,Italia,24271,Andriy Shevchenko,49.0,1976-09-29,UKR,UKR,MALE,FORWARD,,,Shevchenko,7,,,,,,12.0
2000,50084,PAN,Panathinaikos,Panathinaikos,Greece,Grecia,23623,Nikos Liberopoulos,50.0,1975-08-04,GRE,GRE,MALE,FORWARD,UNKNOWN,50129,Liberopoulos,33,,,,,,12.0
2000,5312,LYO,Lyon,Lyon,France,Francia,22650,Sonny Anderson,55.0,1970-09-19,BRA,,MALE,FORWARD,,,Anderson,,,,,,,12.0
2000,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,22075,Yegor Titov,49.0,1976-06-29,RUS,,MALE,MIDFIELDER,,,Titov,9,,,,,,12.0
2000,50111,SGR,Sturm Graz,Sturm Graz,Austria,Austria,20731,György Korsós,49.0,1976-08-22,HUN,,MALE,MIDFIELDER,UNKNOWN,,Korsós,7,,,,,,12.0
2000,50084,PAN,Panathinaikos,Panathinaikos,Greece,Grecia,15946,Giorgos Karagounis,48.0,1977-03-06,GRE,GRE,MALE,MIDFIELDER,UNKNOWN,,Karagounis,26,,,,,,12.0
2000,52682,MUN,Man Utd,Man Utd,England,Inglaterra,15873,Fabien Barthez,54.0,1971-06-28,FRA,FRA,MALE,GOALKEEPER,,,Barthez,,,,,,,12.0
2000,52682,MUN,Man Utd,Man Utd,England,Inglaterra,14681,Paul Scholes,51.0,1974-11-16,ENG,ENG,MALE,MIDFIELDER,,,SCHOLES,22,,,,,,12.0
2000,52682,MUN,Man Utd,Man Utd,England,Inglaterra,14670,David Beckham,50.0,1975-05-02,ENG,ENG,MALE,MIDFIELDER,UNKNOWN,,BECKHAM,32,,,,,,12.0
2000,52280,ARS,Arsenal,Arsenal,England,Inglaterra,9881,Lee Dixon,61.0,1964-03-17,ENG,,MALE,DEFENDER,,,Dixon,,,,,,,11.0
2000,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,8392,Okan Buruk,52.0,1973-10-19,TUR,,MALE,MIDFIELDER,,,Okan Buruk,7,,,,,,11.0
2000,50084,PAN,Panathinaikos,Panathinaikos,Greece,Grecia,6801,Krzysztof Warzycha,61.0,1964-11-17,POL,,MALE,FORWARD,,,Warzycha,,,,,,,11.0
2000,5312,LYO,Lyon,Lyon,France,Francia,56478,Edmílson,49.0,1976-07-10,BRA,BRA,MALE,DEFENDER,,52822,Edmílson,3,,,,,,11.0
2000,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,56116,Marcão,52.0,1973-04-17,BRA,,MALE,FORWARD,UNKNOWN,,Aparecido Cipriano,,,,,,,11.0
2000,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,56113,Jerry Tchuisse,50.0,1975-01-13,CMR,,MALE,DEFENDER,,77489,Tchuisse,,,,,,,11.0
2000,50111,SGR,Sturm Graz,Sturm Graz,Austria,Austria,55069,Andres Fleurquin,50.0,1975-02-08,URU,,MALE,MIDFIELDER,,,Fleurquin,,,,,,,11.0
2000,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,5390,Bertrand Crasson,54.0,1971-10-05,BEL,,MALE,DEFENDER,,,Crasson,,,,,,,11.0
2000,52280,ARS,Arsenal,Arsenal,England,Inglaterra,46538,Lauren,48.0,1977-01-19,CMR,,MALE,DEFENDER,,,Lauren,12,,,,,,11.0
2000,50051,RMA,Real Madrid,Real Madrid,Spain,España,45995,Sávio,51.0,1974-01-09,BRA,,MALE,MIDFIELDER,UNKNOWN,,Sávio,17,,,,,,11.0
2000,50084,PAN,Panathinaikos,Panathinaikos,Greece,Grecia,44755,René Henriksen,56.0,1969-08-27,DEN,,MALE,DEFENDER,,,Henriksen,,,,,,,11.0
2000,59044,DEP,Deportivo,Deportivo,Spain,España,43316,Diego Tristán,49.0,1976-01-05,ESP,,MALE,FORWARD,,53044,Tristán,,,,,,,11.0
2000,52747,PSG,Paris,Paris,France,Francia,41255,Laurent Leroy,49.0,1976-04-16,FRA,,MALE,FORWARD,,50003,Laurent Leroy,,,,,,,11.0
2000,50051,RMA,Real Madrid,Real Madrid,Spain,España,34694,Iker Casillas,44.0,1981-05-20,ESP,ESP,MALE,GOALKEEPER,GOALKEEPER,,I. Casillas,1,,,,,,11.0
2000,5312,LYO,Lyon,Lyon,France,Francia,33676,Steve Marlet,51.0,1974-01-10,FRA,,MALE,FORWARD,,,Marlet,,,,,,,11.0
2000,52268,VAL,Valencia,Valencia,Spain,España,31439,David Albelda,48.0,1977-09-01,ESP,,MALE,MIDFIELDER,,,Albelda,6,,,,,,11.0
2000,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,30929,Vasili Baranov,53.0,1972-10-05,BLR,,MALE,MIDFIELDER,,,Baranov,,,,,,,11.0
2000,52682,MUN,Man Utd,Man Utd,England,Inglaterra,30548,Wes Brown,46.0,1979-10-13,ENG,,MALE,DEFENDER,,53344,Brown,6,,,,,,11.0
2000,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,29922,Artem Bezrodny,46.0,1979-02-10,RUS,,MALE,MIDFIELDER,,,Bezrodny,,,,,,,11.0
2000,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,29696,Yves Vanderhaeghe,55.0,1970-01-30,BEL,,MALE,MIDFIELDER,,,Vanderhaeghe,4,,,,,,11.0
2000,50084,PAN,Panathinaikos,Panathinaikos,Greece,Grecia,29451,Takis Fyssas,52.0,1973-06-12,GRE,,MALE,DEFENDER,,,Fyssas,15,,,,,,11.0
2000,50084,PAN,Panathinaikos,Panathinaikos,Greece,Grecia,28703,Giannis Goumas,50.0,1975-05-24,GRE,GRE,MALE,DEFENDER,CENTRE_BACK,,Goumas,8,,,,,,11.0
2000,50037,BAY,Bayern München,Bayern München,Germany,Alemania,27863,Michael Tarnat,56.0,1969-10-27,GER,,MALE,,,,,,,,,,,11.0
2000,50111,SGR,Sturm Graz,Sturm Graz,Austria,Austria,27825,Gilbert Prilasnig,52.0,1973-04-01,AUT,,MALE,MIDFIELDER,,2600483,Prilasnig,,,,,,,11.0
2000,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,27462,Alin Stoica,45.0,1979-12-10,ROU,,MALE,MIDFIELDER,,,Stoica,8,,,,,,11.0
2000,52682,MUN,Man Utd,Man Utd,England,Inglaterra,26158,Ole Gunnar Solskjær,52.0,1973-02-26,NOR,,MALE,,,,,20,,,,,,11.0
2000,59044,DEP,Deportivo,Deportivo,Spain,España,26084,Emerson,53.0,1972-04-12,BRA,,MALE,MIDFIELDER,UNKNOWN,,Emerson,25,,,,,,11.0
2000,50051,RMA,Real Madrid,Real Madrid,Spain,España,24736,Míchel Salgado,50.0,1975-10-22,ESP,ESP,MALE,DEFENDER,,53344,Míchel Salgado,2,,,,,,11.0
2000,50051,RMA,Real Madrid,Real Madrid,Spain,España,23354,Aitor Karanka,52.0,1973-09-18,ESP,ESP,MALE,,,,,,,,,,,11.0
2000,53361,LEE,Leeds,Leeds,England,Inglaterra,23343,Eirik Bakke,48.0,1977-09-13,NOR,,MALE,MIDFIELDER,,53000,Bakke,17,,,,,,11.0
2000,50037,BAY,Bayern München,Bayern München,Germany,Alemania,22808,Paulo Sérgio,56.0,1969-06-02,BRA,,MALE,FORWARD,,,Paulo Sergio,,,,,,,11.0
2000,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,22049,Yuri Kovtun,55.0,1970-01-05,RUS,,MALE,DEFENDER,,,Kovtun,,,,,,,11.0
2000,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,20899,Ergün Penbe,53.0,1972-05-17,TUR,,MALE,DEFENDER,,,Ergün Penbe,67,,,,,,11.0
2000,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,17814,Glen De Boeck,54.0,1971-08-22,BEL,,MALE,DEFENDER,,,De Boeck,,,,,,,11.0
2000,50051,RMA,Real Madrid,Real Madrid,Spain,España,14819,Steve McManaman,53.0,1972-02-11,ENG,ENG,MALE,MIDFIELDER,,,McManaman,,,,,,,11.0
2000,52682,MUN,Man Utd,Man Utd,England,Inglaterra,14672,Nicky Butt,50.0,1975-01-21,ENG,,MALE,,,,,22,,,,,,11.0
2000,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,14055,Didier Dheedene,53.0,1972-01-22,BEL,,MALE,DEFENDER,,52881,Dheedene,72,,,,,,11.0
2000,50084,PAN,Panathinaikos,Panathinaikos,Greece,Grecia,13930,Leonidas Vokolos,55.0,1970-08-31,GRE,,MALE,DEFENDER,,,Vokolos,,,,,,,11.0
2000,52682,MUN,Man Utd,Man Utd,England,Inglaterra,11533,Dwight Yorke,54.0,1971-11-03,TRI,,MALE,FORWARD,,,Yorke,,,,,,,11.0
2000,52682,MUN,Man Utd,Man Utd,England,Inglaterra,11369,Ryan Giggs,51.0,1973-11-29,WAL,WAL,MALE,,UNKNOWN,,,11,,,,,,11.0
2000,52682,MUN,Man Utd,Man Utd,England,Inglaterra,11110,Teddy Sheringham,59.0,1966-04-02,ENG,ENG,MALE,FORWARD,,,Sheringham,8,,,,,,11.0
2000,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,10816,Claúdio Taffarel,59.0,1966-05-08,BRA,BRA,MALE,,UNKNOWN,,,,,,,,,11.0
2000,52280,ARS,Arsenal,Arsenal,England,Inglaterra,8783,David Seaman,62.0,1963-09-19,ENG,ENG,MALE,GOALKEEPER,,,Seaman,,,,,,,10.0
2000,52747,PSG,Paris,Paris,France,Francia,56483,Sylvain Distin,47.0,1977-12-16,FRA,,MALE,DEFENDER,,2601124,Distin,15,,,,,,10.0
2000,50058,MIL,Milan,Milan,Italy,Italia,5626,Oliver Bierhoff,57.0,1968-05-01,GER,GER,MALE,FORWARD,,,Bierhoff,,,,,,,10.0
2000,52268,VAL,Valencia,Valencia,Spain,España,55455,Diego Lopez,50.0,1975-04-16,URU,,MALE,FORWARD,,,Martin Lopez,,,,,,,10.0
2000,50037,BAY,Bayern München,Bayern München,Germany,Alemania,4848,Stefan Effenberg,57.0,1968-08-02,GER,,MALE,MIDFIELDER,,,Effenberg,,,,,,,10.0
2000,50051,RMA,Real Madrid,Real Madrid,Spain,España,48378,Santiago Solari,49.0,1976-10-07,ARG,,MALE,,,,,21,,,,,,10.0
2000,50111,SGR,Sturm Graz,Sturm Graz,Austria,Austria,45799,Mehrdad Minavandchal,49.0,1975-11-30,IRN,,MALE,MIDFIELDER,,,Minavandchal,,,,,,,10.0
2000,53361,LEE,Leeds,Leeds,England,Inglaterra,4536,Nigel Martyn,59.0,1966-08-11,ENG,,MALE,GOALKEEPER,,,Martyn,,,,,,,10.0
2000,50084,PAN,Panathinaikos,Panathinaikos,Greece,Grecia,40510,Percy Olivares,57.0,1968-06-05,PER,,MALE,DEFENDER,UNKNOWN,,Olivares,,,,,,,10.0
2000,5312,LYO,Lyon,Lyon,France,Francia,38884,David Linarès,50.0,1975-10-05,FRA,,MALE,MIDFIELDER,,2601308,Linarès,,,,,,,10.0
2000,50037,BAY,Bayern München,Bayern München,Germany,Alemania,3705,Bixente Lizarazu,55.0,1969-12-09,FRA,FRA,MALE,DEFENDER,,,Lizarazu,,,,,,,10.0
2000,52682,MUN,Man Utd,Man Utd,England,Inglaterra,3420,Andy Cole,54.0,1971-10-15,ENG,,MALE,FORWARD,,,Cole,,,,,,,10.0
2000,52747,PSG,Paris,Paris,France,Francia,33498,Laurent Robert,50.0,1975-05-21,FRA,,MALE,MIDFIELDER,,50053,Robert,,,,,,,10.0
2000,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,28907,Fatih Akyel,47.0,1977-12-26,TUR,,MALE,DEFENDER,,2605120,Fatih Akyel,3,,,,,,10.0
2000,50037,BAY,Bayern München,Bayern München,Germany,Alemania,27865,Thorsten Fink,58.0,1967-10-29,GER,,MALE,,,,,,,,,,,10.0
2000,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,27593,Walter Baseggio,47.0,1978-08-19,BEL,,MALE,MIDFIELDER,,,Baseggio,28,,,,,,10.0
2000,52747,PSG,Paris,Paris,France,Francia,27585,Peter Luccin,46.0,1979-04-09,FRA,,MALE,MIDFIELDER,,64253,Luccin,15,,,,,,10.0
2000,59044,DEP,Deportivo,Deportivo,Spain,España,23015,Mauro Silva,57.0,1968-01-12,BRA,,MALE,MIDFIELDER,,,Mauro Silva,,,,,,,10.0
2000,5312,LYO,Lyon,Lyon,France,Francia,22865,Philippe Violeau,55.0,1970-08-19,FRA,,MALE,MIDFIELDER,,,Violeau,,,,,,,10.0
2000,52973,LAZ,Lazio,Lazio,Italy,Italia,22743,Giuseppe Pancaro,54.0,1971-08-26,ITA,,MALE,DEFENDER,,,Pancaro,,,,,,,10.0
2000,52747,PSG,Paris,Paris,France,Francia,22604,Frédéric Déhu,53.0,1972-10-24,FRA,,MALE,DEFENDER,,87959,Déhu,,,,,,,10.0
